date,product_id,product_name,price,demand,day_of_week,discount,rating,sentiment_score,competitor_price
2024-01-02,P6,Tablet,451.59,5,Tuesday,15,4.96,0.97,447.44
2023-08-20,P6,Tablet,468.43,5,Sunday,10,3.73,0.07,489.97
2023-07-26,P6,Tablet,492.41,5,Wednesday,10,4.18,0.43,467.94
2024-12-21,P6,Tablet,454.07,5,Saturday,15,4.5,0.67,458.33
2024-05-20,P6,Tablet,480.26,5,Monday,10,4.63,0.74,480.06
2023-10-03,P6,Tablet,465.31,5,Tuesday,15,4.83,0.79,481.57
2023-09-18,P6,Tablet,517.38,5,Monday,5,3.78,0.11,537.69
2023-09-16,P6,Tablet,442.68,5,Saturday,15,3.67,0.03,464.22
2024-06-16,P6,Tablet,421.41,9,Sunday,20,4.61,0.84,405.88
2023-09-28,P6,Tablet,468.83,5,Thursday,10,5.0,1.09,469.74
2023-07-12,P6,Tablet,472.19,5,Wednesday,10,4.46,0.62,455.6
2024-05-06,P6,Tablet,445.18,5,Monday,15,4.98,1.05,467.62
2023-06-29,P6,Tablet,429.56,5,Thursday,20,4.92,0.97,445.76
2023-03-10,P6,Tablet,448.59,5,Friday,15,4.42,0.65,473.2
2023-05-02,P6,Tablet,531.56,5,Tuesday,0,4.07,0.48,543.92
2023-08-25,P6,Tablet,432.92,5,Friday,20,4.93,1.03,430.77
2023-03-31,P6,Tablet,475.71,5,Friday,10,4.13,0.41,471.57
2023-06-09,P6,Tablet,428.45,5,Friday,20,4.98,0.94,427.84
2024-09-30,P6,Tablet,539.1,5,Monday,0,4.03,0.41,516.61
2024-04-30,P6,Tablet,538.76,5,Tuesday,0,4.8,0.84,552.46
2023-04-07,P6,Tablet,513.91,5,Friday,5,4.95,1.04,501.93
2023-03-19,P6,Tablet,528.53,5,Sunday,0,4.44,0.63,523.39
2023-12-07,P6,Tablet,424.92,5,Thursday,20,4.43,0.54,438.94
2023-09-03,P6,Tablet,506.66,5,Sunday,5,3.94,0.24,483.68
2023-08-08,P6,Tablet,470.67,5,Tuesday,10,4.51,0.76,468.56
2023-03-14,P6,Tablet,512.7,5,Tuesday,5,3.61,0.12,504.75
2024-10-14,P6,Tablet,511.4,5,Monday,5,3.9,0.36,497.98
2023-05-09,P6,Tablet,470.7,5,Tuesday,10,4.23,0.59,442.76
2024-06-30,P6,Tablet,534.74,5,Sunday,0,4.23,0.49,544.99
2024-08-25,P6,Tablet,518.93,5,Sunday,5,4.49,0.58,518.02
2024-05-19,P6,Tablet,536.91,5,Sunday,0,4.42,0.53,509.24
2023-03-07,P6,Tablet,491.46,5,Tuesday,10,4.07,0.38,482.87
2023-02-12,P6,Tablet,495.14,5,Sunday,10,4.21,0.52,486.69
2024-07-16,P6,Tablet,482.35,5,Tuesday,10,3.67,0.11,491.74
2023-10-31,P6,Tablet,443.93,5,Tuesday,15,3.82,0.27,455.93
2023-07-02,P6,Tablet,477.27,5,Sunday,10,3.58,-0.01,495.66
2023-09-03,P6,Tablet,512.73,5,Sunday,5,4.56,0.69,531.97
2024-04-26,P6,Tablet,524.74,5,Friday,0,3.86,0.34,516.42
2023-03-01,P6,Tablet,417.25,5,Wednesday,20,3.82,0.13,409.9
2023-06-19,P6,Tablet,542.0,5,Monday,0,4.24,0.41,558.55
2024-11-11,P6,Tablet,484.68,5,Monday,10,4.94,0.89,475.69
2024-02-29,P6,Tablet,494.84,5,Thursday,5,3.7,0.15,517.39
2024-01-20,P6,Tablet,443.08,5,Saturday,15,3.52,-0.02,471.75
2023-12-03,P6,Tablet,413.46,5,Sunday,20,4.22,0.52,428.36
2024-07-03,P6,Tablet,499.86,5,Wednesday,5,3.74,0.23,478.35
2024-05-17,P6,Tablet,491.23,5,Friday,10,4.99,1.04,489.89
2023-06-04,P6,Tablet,442.65,5,Sunday,15,4.58,0.65,440.47
2024-12-18,P6,Tablet,506.33,5,Wednesday,5,4.52,0.69,479.39
2024-04-05,P6,Tablet,526.89,5,Friday,0,4.7,0.85,513.61
2023-06-03,P6,Tablet,514.21,5,Saturday,5,4.17,0.51,488.59
2023-04-08,P6,Tablet,421.2,5,Saturday,20,4.6,0.64,392.12
2024-05-29,P6,Tablet,518.9,5,Wednesday,5,4.01,0.3,533.67
2023-11-07,P6,Tablet,490.36,5,Tuesday,10,4.46,0.59,503.31
2024-09-05,P6,Tablet,427.25,5,Thursday,20,4.74,0.88,431.4
2024-08-12,P6,Tablet,453.55,5,Monday,15,4.47,0.72,443.61
2024-04-30,P6,Tablet,445.62,5,Tuesday,15,3.92,0.3,435.21
2024-09-27,P6,Tablet,445.83,5,Friday,15,4.45,0.58,467.66
2023-01-13,P6,Tablet,509.24,5,Friday,5,4.7,0.76,487.93
2023-12-09,P6,Tablet,528.88,5,Saturday,0,3.95,0.29,499.32
2023-04-23,P6,Tablet,509.53,5,Sunday,5,4.72,0.9,518.05
2023-02-07,P6,Tablet,482.9,5,Tuesday,10,3.68,0.15,457.6
2024-08-15,P6,Tablet,464.75,5,Thursday,15,3.78,0.14,439.72
2024-03-11,P6,Tablet,451.09,5,Monday,15,4.65,0.8,451.19
2023-06-22,P6,Tablet,543.06,5,Thursday,0,4.74,0.92,544.1
2024-08-30,P6,Tablet,434.64,5,Friday,20,3.74,0.12,438.29
2023-04-30,P6,Tablet,443.51,5,Sunday,15,4.75,0.86,417.39
2023-07-24,P6,Tablet,538.37,5,Monday,0,4.06,0.31,528.42
2023-12-12,P6,Tablet,518.45,5,Tuesday,5,3.6,-0.0,489.4
2024-11-10,P6,Tablet,520.01,5,Sunday,0,4.37,0.61,518.16
2024-11-05,P6,Tablet,424.89,20,Tuesday,20,5.0,1.05,400.26
2024-04-21,P6,Tablet,536.26,5,Sunday,0,3.89,0.2,536.52
2023-06-18,P6,Tablet,535.45,5,Sunday,0,4.87,0.82,560.64
2023-08-16,P6,Tablet,437.36,5,Wednesday,20,4.79,0.9,464.62
2023-01-26,P6,Tablet,537.64,5,Thursday,0,4.98,0.95,509.18
2023-08-19,P6,Tablet,420.41,5,Saturday,20,4.32,0.57,414.02
2023-09-03,P6,Tablet,521.62,5,Sunday,5,3.6,0.09,531.55
2023-07-04,P6,Tablet,519.54,5,Tuesday,0,3.9,0.32,509.64
2023-09-29,P6,Tablet,465.71,5,Friday,10,3.83,0.19,437.47
2023-03-21,P6,Tablet,541.41,5,Tuesday,0,3.51,0.09,563.38
2024-05-18,P6,Tablet,460.94,5,Saturday,15,3.54,0.11,454.49
2023-03-14,P6,Tablet,423.43,5,Tuesday,20,4.63,0.78,442.07
2024-04-28,P6,Tablet,481.65,5,Sunday,10,4.6,0.67,490.32
2023-05-18,P6,Tablet,437.41,5,Thursday,20,4.18,0.54,415.44
2024-08-18,P6,Tablet,459.86,5,Sunday,15,4.55,0.73,480.61
2023-08-02,P6,Tablet,506.79,5,Wednesday,5,3.79,0.19,520.28
2024-06-26,P6,Tablet,546.4,5,Wednesday,0,4.22,0.58,547.29
2023-04-06,P6,Tablet,491.14,5,Thursday,10,3.64,0.19,475.1
2023-02-21,P6,Tablet,487.57,5,Tuesday,10,4.67,0.76,490.53
2024-06-05,P6,Tablet,537.18,5,Wednesday,0,4.93,0.89,540.61
2023-04-17,P6,Tablet,417.2,5,Monday,20,4.09,0.39,415.84
2023-01-08,P6,Tablet,475.58,5,Sunday,10,4.28,0.56,484.45
2024-04-08,P6,Tablet,529.56,5,Monday,0,3.67,0.18,526.35
2024-12-19,P6,Tablet,506.88,5,Thursday,5,4.54,0.67,531.46
2023-01-25,P6,Tablet,529.05,5,Wednesday,0,3.56,-0.03,543.03
2024-07-12,P6,Tablet,543.48,5,Friday,0,4.65,0.7,534.0
2024-09-10,P6,Tablet,459.3,5,Tuesday,15,4.58,0.74,441.8
2024-11-11,P6,Tablet,527.81,5,Monday,0,4.44,0.64,507.12
2024-03-05,P6,Tablet,521.19,5,Tuesday,5,4.78,0.85,537.01
2024-01-08,P6,Tablet,471.4,5,Monday,10,4.13,0.47,484.66
2024-01-30,P6,Tablet,495.03,5,Tuesday,10,4.98,0.99,504.14
2024-04-23,P6,Tablet,442.89,5,Tuesday,15,4.39,0.64,429.23
2023-01-18,P6,Tablet,441.02,5,Wednesday,20,4.83,0.93,419.1
2024-05-01,P6,Tablet,511.69,5,Wednesday,5,4.6,0.72,512.13
2024-04-29,P6,Tablet,468.43,5,Monday,10,3.57,0.08,443.84
2023-12-24,P6,Tablet,511.83,5,Sunday,5,4.73,0.83,512.17
2024-05-03,P6,Tablet,469.73,5,Friday,10,4.1,0.4,459.42
2023-05-29,P6,Tablet,429.65,5,Monday,20,3.89,0.34,426.53
2023-07-26,P6,Tablet,525.59,5,Wednesday,0,4.51,0.64,516.33
2024-01-03,P6,Tablet,523.84,5,Wednesday,0,3.76,0.12,509.39
2023-11-04,P6,Tablet,519.22,5,Saturday,5,4.07,0.42,523.5
2024-05-27,P6,Tablet,493.97,5,Monday,5,4.63,0.71,495.76
2023-12-08,P6,Tablet,499.49,5,Friday,5,4.11,0.32,512.51
2024-02-25,P6,Tablet,501.36,5,Sunday,5,4.97,0.92,525.64
2024-05-13,P6,Tablet,479.1,5,Monday,10,3.94,0.29,506.37
2023-11-06,P6,Tablet,470.5,5,Monday,10,4.91,1.02,451.08
2024-12-27,P6,Tablet,468.29,5,Friday,10,3.74,0.14,461.89
2024-09-29,P6,Tablet,496.4,5,Sunday,5,4.9,0.94,497.54
2024-04-23,P6,Tablet,503.05,5,Tuesday,5,4.01,0.32,498.78
2024-08-06,P6,Tablet,490.4,5,Tuesday,10,3.74,0.11,477.45
2023-05-30,P6,Tablet,509.96,5,Tuesday,5,4.26,0.41,534.93
2023-10-21,P6,Tablet,439.58,5,Saturday,20,4.09,0.45,410.6
2024-06-16,P6,Tablet,512.31,5,Sunday,5,4.62,0.72,487.83
2023-06-01,P6,Tablet,500.54,5,Thursday,5,4.62,0.7,498.93
2024-10-15,P6,Tablet,510.44,5,Tuesday,5,3.94,0.28,484.37
2024-01-30,P6,Tablet,496.83,5,Tuesday,5,4.62,0.7,472.24
2023-11-07,P6,Tablet,465.83,5,Tuesday,15,4.7,0.78,445.51
2023-03-15,P6,Tablet,546.77,5,Wednesday,0,4.27,0.51,574.57
2024-07-07,P6,Tablet,543.71,5,Sunday,0,4.91,0.9,565.28
2024-08-13,P6,Tablet,465.63,5,Tuesday,10,4.71,0.82,446.07
2023-08-22,P6,Tablet,529.26,5,Tuesday,0,3.6,0.08,527.23
2024-12-10,P6,Tablet,542.4,5,Tuesday,0,4.24,0.54,566.46
2024-12-07,P6,Tablet,534.17,5,Saturday,0,4.83,0.97,559.97
2023-06-17,P6,Tablet,412.94,5,Saturday,20,3.93,0.24,407.08
2024-04-06,P6,Tablet,471.86,5,Saturday,10,3.91,0.37,486.7
2023-07-16,P6,Tablet,481.66,5,Sunday,10,4.88,0.83,484.77
2023-04-16,P6,Tablet,412.83,5,Sunday,20,4.01,0.29,432.43
2024-07-29,P6,Tablet,459.73,5,Monday,15,4.02,0.41,478.51
2023-01-03,P6,Tablet,522.71,5,Tuesday,0,4.87,0.98,507.0
2023-01-28,P6,Tablet,520.03,5,Saturday,0,3.94,0.36,495.62
2024-10-01,P6,Tablet,506.05,5,Tuesday,5,4.05,0.3,516.59
2023-01-04,P6,Tablet,467.56,5,Wednesday,10,3.98,0.3,441.82
2024-03-19,P6,Tablet,486.74,5,Tuesday,10,4.15,0.44,489.87
2024-11-02,P6,Tablet,495.11,5,Saturday,10,4.31,0.59,511.62
2023-08-20,P6,Tablet,450.57,5,Sunday,15,3.77,0.1,420.71
2024-02-11,P6,Tablet,520.57,5,Sunday,0,4.88,0.94,520.63
2024-02-06,P6,Tablet,497.76,5,Tuesday,5,3.58,0.12,518.6
2024-06-03,P6,Tablet,441.86,5,Monday,20,4.94,0.94,435.13
2023-09-03,P6,Tablet,483.62,5,Sunday,10,3.67,0.13,466.49
2024-06-20,P6,Tablet,459.14,5,Thursday,15,3.9,0.34,478.26
2024-11-26,P6,Tablet,526.66,5,Tuesday,0,4.35,0.48,512.28
2024-03-19,P6,Tablet,420.05,5,Tuesday,20,3.85,0.13,410.18
2023-12-07,P6,Tablet,436.99,5,Thursday,20,3.98,0.31,450.82
2024-07-08,P6,Tablet,446.3,5,Monday,15,3.65,0.11,447.56
2024-05-22,P6,Tablet,500.38,5,Wednesday,5,3.94,0.25,474.4
2023-10-16,P6,Tablet,513.89,5,Monday,5,4.96,1.06,539.8
2023-03-14,P6,Tablet,497.0,5,Tuesday,5,3.82,0.27,469.73
2024-09-24,P6,Tablet,522.34,5,Tuesday,0,4.84,0.93,550.75
2024-03-28,P6,Tablet,461.53,5,Thursday,15,4.54,0.68,433.54
2024-11-18,P6,Tablet,545.85,5,Monday,0,3.59,0.08,567.43
2023-08-17,P6,Tablet,434.44,5,Thursday,20,3.53,0.03,432.49
2023-08-06,P6,Tablet,478.38,5,Sunday,10,3.72,0.13,473.11
2024-04-25,P6,Tablet,480.69,5,Thursday,10,4.24,0.39,463.78
2023-01-05,P6,Tablet,467.48,5,Thursday,15,4.87,0.98,488.11
2024-10-18,P6,Tablet,502.68,5,Friday,5,4.35,0.63,495.02
2023-01-11,P6,Tablet,493.13,5,Wednesday,5,4.47,0.71,510.5
2023-02-25,P6,Tablet,457.51,5,Saturday,15,3.97,0.24,477.66
2023-08-19,P6,Tablet,511.26,5,Saturday,5,3.84,0.3,514.4
2024-07-08,P6,Tablet,472.62,5,Monday,10,3.68,0.16,483.13
2024-06-12,P6,Tablet,494.23,5,Wednesday,5,3.96,0.24,486.48
2024-07-25,P6,Tablet,472.78,5,Thursday,10,4.46,0.66,470.51
2023-08-26,P6,Tablet,490.64,5,Saturday,10,4.2,0.56,520.58
2023-08-13,P6,Tablet,493.7,5,Sunday,10,4.24,0.58,474.41
2024-02-11,P6,Tablet,445.56,5,Sunday,15,4.4,0.64,421.72
2024-02-13,P6,Tablet,499.25,5,Tuesday,5,4.75,0.92,476.57
2023-11-04,P6,Tablet,513.59,5,Saturday,5,3.86,0.3,519.04
2023-12-15,P6,Tablet,545.8,5,Friday,0,4.99,1.0,569.96
2024-07-21,P6,Tablet,441.99,5,Sunday,15,4.72,0.83,445.78
2024-03-27,P6,Tablet,421.42,5,Wednesday,20,4.3,0.6,441.66
2023-09-18,P6,Tablet,509.76,5,Monday,5,3.84,0.31,499.71
2023-03-21,P6,Tablet,496.23,5,Tuesday,5,4.68,0.74,501.3
2024-08-19,P6,Tablet,488.36,5,Monday,10,3.68,0.21,487.52
2024-05-16,P6,Tablet,522.78,5,Thursday,0,4.99,1.01,525.54
2024-09-11,P6,Tablet,519.94,5,Wednesday,5,4.53,0.69,504.03
2023-08-09,P6,Tablet,517.59,5,Wednesday,5,4.77,0.75,510.97
2024-06-09,P6,Tablet,421.14,5,Sunday,20,4.18,0.5,393.66
2023-02-04,P6,Tablet,424.84,13,Saturday,20,4.95,0.88,452.53
2023-04-20,P6,Tablet,519.66,5,Thursday,5,4.46,0.7,527.58
2023-12-28,P6,Tablet,469.63,5,Thursday,10,3.8,0.26,457.66
2023-08-06,P6,Tablet,472.94,5,Sunday,10,4.14,0.46,443.19
2023-01-07,P6,Tablet,472.7,5,Saturday,10,4.56,0.66,489.67
2024-12-15,P6,Tablet,465.27,5,Sunday,10,3.82,0.11,471.07
2024-12-17,P6,Tablet,536.7,5,Tuesday,0,3.95,0.22,546.46
2023-01-22,P6,Tablet,460.5,5,Sunday,15,4.3,0.63,449.1
2024-04-17,P6,Tablet,436.0,5,Wednesday,20,3.76,0.22,422.01
2023-01-14,P6,Tablet,493.45,5,Saturday,10,3.9,0.33,512.0
2024-01-17,P6,Tablet,466.99,5,Wednesday,15,3.73,0.25,456.29
2024-10-20,P6,Tablet,440.4,5,Sunday,20,4.95,0.93,467.51
2024-01-19,P6,Tablet,414.58,5,Friday,20,3.5,0.01,437.89
2023-08-14,P6,Tablet,427.34,5,Monday,20,3.55,0.02,433.14
2023-01-02,P6,Tablet,499.94,5,Monday,5,3.79,0.18,517.84
2023-09-09,P6,Tablet,467.95,5,Saturday,15,4.75,0.77,446.82
2023-01-21,P6,Tablet,518.57,5,Saturday,5,3.74,0.17,529.71
2024-07-17,P6,Tablet,466.43,5,Wednesday,10,4.09,0.34,466.18
2024-01-20,P6,Tablet,500.93,5,Saturday,5,3.87,0.27,507.25
2024-06-22,P6,Tablet,478.87,5,Saturday,10,4.54,0.76,480.31
2024-07-17,P6,Tablet,504.91,5,Wednesday,5,4.19,0.53,508.78
2024-08-01,P6,Tablet,524.9,5,Thursday,0,3.59,0.0,547.81
2023-06-03,P6,Tablet,438.07,5,Saturday,20,3.87,0.25,425.04
2023-11-23,P6,Tablet,423.43,5,Thursday,20,3.74,0.23,414.77
2024-10-17,P6,Tablet,444.43,5,Thursday,15,4.4,0.67,444.74
2024-03-04,P6,Tablet,412.82,5,Monday,20,4.39,0.56,438.07
2023-08-09,P6,Tablet,520.99,5,Wednesday,5,3.69,0.05,546.07
2023-04-24,P6,Tablet,423.37,5,Monday,20,4.27,0.48,401.55
2024-08-20,P6,Tablet,482.02,5,Tuesday,10,4.49,0.67,493.28
2023-06-06,P6,Tablet,523.14,5,Tuesday,0,4.93,1.03,526.4
2024-02-02,P6,Tablet,525.28,5,Friday,0,4.74,0.92,552.1
2024-11-11,P6,Tablet,463.89,5,Monday,15,3.99,0.32,467.51
2023-09-07,P6,Tablet,495.26,5,Thursday,10,4.72,0.87,486.01
2023-03-09,P6,Tablet,441.71,5,Thursday,15,4.92,0.94,425.68
2023-04-05,P6,Tablet,485.33,5,Wednesday,10,4.36,0.5,490.72
2024-08-19,P6,Tablet,516.32,5,Monday,5,4.82,0.81,496.81
2023-06-28,P6,Tablet,475.15,5,Wednesday,10,4.38,0.52,484.65
2024-03-08,P6,Tablet,466.49,5,Friday,15,4.54,0.79,447.58
2024-05-02,P6,Tablet,445.23,5,Thursday,15,4.47,0.7,422.37
2024-02-14,P6,Tablet,493.01,5,Wednesday,10,3.98,0.29,471.75
2023-11-23,P6,Tablet,516.98,5,Thursday,5,3.69,0.19,544.25
2024-11-26,P6,Tablet,540.12,5,Tuesday,0,4.05,0.28,520.05
2023-01-27,P6,Tablet,548.01,5,Friday,0,3.96,0.24,542.14
2023-10-13,P6,Tablet,446.43,5,Friday,15,4.05,0.34,454.5
2023-01-08,P6,Tablet,418.32,5,Sunday,20,3.97,0.25,431.34
2024-02-27,P6,Tablet,418.35,5,Tuesday,20,4.43,0.67,404.61
2023-12-25,P6,Tablet,462.21,5,Monday,15,3.73,0.19,443.8
2024-08-29,P6,Tablet,419.74,5,Thursday,20,4.65,0.83,449.59
2023-11-10,P6,Tablet,444.11,5,Friday,15,3.66,0.13,424.73
2024-12-22,P6,Tablet,520.33,5,Sunday,0,4.49,0.64,506.87
2023-02-01,P6,Tablet,476.69,5,Wednesday,10,4.07,0.28,490.44
2023-04-20,P6,Tablet,474.33,5,Thursday,10,3.92,0.37,474.7
2023-09-02,P6,Tablet,506.66,5,Saturday,5,4.27,0.55,491.0
2023-08-14,P6,Tablet,435.19,5,Monday,20,3.94,0.21,418.0
2024-10-24,P6,Tablet,516.85,5,Thursday,5,3.58,0.05,521.01
2024-03-01,P6,Tablet,476.2,5,Friday,10,3.7,0.21,467.12
2024-01-11,P6,Tablet,443.87,5,Thursday,15,4.78,0.79,461.46
2023-11-05,P6,Tablet,537.08,5,Sunday,0,4.68,0.82,551.79
2024-02-14,P6,Tablet,513.74,5,Wednesday,5,4.15,0.35,534.62
2024-01-26,P6,Tablet,483.16,5,Friday,10,4.76,0.78,460.21
2024-10-23,P6,Tablet,509.25,5,Wednesday,5,4.27,0.48,528.64
2023-05-30,P6,Tablet,501.66,5,Tuesday,5,4.57,0.77,524.47
2024-06-13,P6,Tablet,474.78,5,Thursday,10,3.6,-0.0,462.84
2023-05-02,P6,Tablet,463.91,5,Tuesday,15,3.94,0.34,471.34
2023-03-31,P6,Tablet,439.82,5,Friday,20,4.31,0.53,429.06
2023-10-19,P6,Tablet,501.6,5,Thursday,5,3.55,-0.02,521.42
2024-09-21,P6,Tablet,508.76,5,Saturday,5,4.12,0.38,492.46
2024-03-16,P6,Tablet,468.13,5,Saturday,15,3.79,0.21,486.92
2023-05-31,P6,Tablet,506.93,5,Wednesday,5,3.82,0.19,532.9
2024-05-15,P6,Tablet,521.74,5,Wednesday,5,4.91,0.92,514.98
2023-05-08,P6,Tablet,492.91,5,Monday,5,4.13,0.37,520.77
2024-08-20,P6,Tablet,462.16,5,Tuesday,15,4.65,0.77,490.32
2024-04-19,P6,Tablet,466.7,5,Friday,15,3.52,-0.07,438.51
2023-06-16,P6,Tablet,520.55,5,Friday,0,4.66,0.82,500.08
2023-02-28,P6,Tablet,482.78,5,Tuesday,10,3.88,0.26,498.22
2024-06-08,P6,Tablet,498.71,5,Saturday,5,4.87,0.9,526.89
2023-09-28,P6,Tablet,443.64,5,Thursday,15,4.29,0.45,436.53
2024-06-22,P6,Tablet,465.73,5,Saturday,10,4.88,0.97,489.24
2023-12-03,P6,Tablet,493.22,5,Sunday,10,4.2,0.43,472.73
2024-06-24,P6,Tablet,530.8,5,Monday,0,3.89,0.26,557.91
2024-06-23,P6,Tablet,533.52,5,Sunday,0,4.22,0.57,532.38
2023-11-06,P6,Tablet,526.14,5,Monday,0,3.96,0.34,554.06
2023-08-31,P6,Tablet,467.97,5,Thursday,15,3.79,0.16,463.37
2024-09-04,P6,Tablet,541.98,5,Wednesday,0,4.37,0.67,516.39
2024-03-03,P6,Tablet,454.95,5,Sunday,15,4.83,0.92,484.11
2024-03-29,P6,Tablet,491.73,5,Friday,10,4.68,0.78,496.85
2024-12-22,P6,Tablet,474.16,5,Sunday,10,4.35,0.56,485.47
2023-03-10,P6,Tablet,528.14,5,Friday,0,4.33,0.5,541.01
2023-01-28,P6,Tablet,441.6,5,Saturday,20,3.55,-0.02,456.52
2023-06-18,P6,Tablet,524.33,5,Sunday,0,4.25,0.41,498.01
2024-01-04,P6,Tablet,530.77,5,Thursday,0,4.48,0.63,502.7
2024-01-31,P6,Tablet,443.7,5,Wednesday,15,4.27,0.45,426.76
2024-08-12,P6,Tablet,454.84,5,Monday,15,4.93,1.03,457.88
2023-05-16,P6,Tablet,532.68,5,Tuesday,0,3.59,0.15,546.43
2024-11-28,P6,Tablet,438.69,5,Thursday,15,3.89,0.27,412.36
2023-10-10,P6,Tablet,441.06,5,Tuesday,20,3.97,0.32,435.72
2023-12-25,P6,Tablet,526.74,5,Monday,0,3.56,0.11,504.07
2023-07-06,P6,Tablet,415.35,5,Thursday,20,4.17,0.5,399.61
2023-10-01,P6,Tablet,434.12,5,Sunday,20,3.81,0.31,409.83
2023-10-01,P6,Tablet,414.46,19,Sunday,20,4.26,0.44,426.15
2023-11-27,P6,Tablet,439.44,5,Monday,15,4.76,0.82,464.34
2023-01-17,P6,Tablet,545.31,5,Tuesday,0,3.82,0.23,550.99
2024-10-14,P6,Tablet,516.08,5,Monday,5,3.6,0.03,502.06
2024-02-27,P6,Tablet,519.88,5,Tuesday,0,4.67,0.77,495.71
2023-08-18,P6,Tablet,461.52,5,Friday,15,3.81,0.15,479.07
2024-05-14,P6,Tablet,473.85,5,Tuesday,10,3.57,-0.0,497.04
2023-12-04,P6,Tablet,427.95,5,Monday,20,4.81,0.96,398.26
2024-02-05,P6,Tablet,468.25,5,Monday,10,4.93,0.87,452.95
2023-04-24,P6,Tablet,513.03,5,Monday,5,4.75,0.78,529.83
2024-09-03,P6,Tablet,427.23,5,Tuesday,20,3.74,0.08,434.0
2024-01-09,P6,Tablet,461.04,5,Tuesday,15,3.66,0.05,441.49
2024-05-06,P6,Tablet,518.38,5,Monday,5,4.28,0.42,513.95
2023-05-05,P6,Tablet,446.84,5,Friday,15,4.31,0.5,456.34
2023-11-11,P6,Tablet,455.12,5,Saturday,15,4.72,0.73,430.05
2024-04-18,P6,Tablet,411.94,5,Thursday,20,3.56,-0.02,420.97
2023-03-26,P6,Tablet,458.56,5,Sunday,15,4.49,0.75,432.96
2024-05-22,P6,Tablet,511.98,5,Wednesday,5,3.74,0.22,495.57
2023-07-04,P6,Tablet,440.8,5,Tuesday,20,4.89,0.97,447.1
2023-04-10,P6,Tablet,440.57,5,Monday,20,4.21,0.47,465.71
2023-07-11,P6,Tablet,521.92,5,Tuesday,5,3.88,0.19,515.44
2024-08-30,P6,Tablet,423.52,5,Friday,20,4.16,0.36,403.62
2023-09-14,P6,Tablet,493.35,5,Thursday,5,3.65,0.16,486.19
2023-03-16,P6,Tablet,546.12,5,Thursday,0,3.87,0.29,570.64
2023-04-16,P6,Tablet,508.73,5,Sunday,5,4.85,0.88,523.27
2023-12-29,P6,Tablet,488.26,5,Friday,10,4.61,0.66,510.9
2023-07-16,P6,Tablet,421.42,5,Sunday,20,3.83,0.22,419.55
2023-04-28,P6,Tablet,527.95,5,Friday,0,3.84,0.19,522.29
2024-09-23,P6,Tablet,496.11,5,Monday,5,3.97,0.23,492.73
2023-07-24,P6,Tablet,485.54,5,Monday,10,4.89,0.95,488.23
2023-08-28,P6,Tablet,487.02,5,Monday,10,3.91,0.25,475.07
2024-09-19,P6,Tablet,541.03,5,Thursday,0,4.14,0.52,545.06
2024-11-24,P6,Tablet,511.67,5,Sunday,5,3.95,0.38,482.59
2024-04-02,P6,Tablet,429.59,7,Tuesday,20,4.85,1.0,402.67
2023-06-24,P6,Tablet,521.97,5,Saturday,0,3.56,0.01,498.28
2023-12-01,P6,Tablet,456.08,5,Friday,15,4.96,1.0,471.15
2024-03-10,P6,Tablet,414.56,9,Sunday,20,4.48,0.58,431.21
2024-03-31,P6,Tablet,509.5,5,Sunday,5,4.44,0.68,492.1
2024-04-01,P6,Tablet,454.04,5,Monday,15,4.36,0.54,445.22
2024-10-19,P6,Tablet,441.61,21,Saturday,20,4.38,0.49,470.71
2023-07-28,P6,Tablet,520.07,5,Friday,5,5.0,0.92,507.36
2023-05-05,P6,Tablet,463.78,5,Friday,15,3.69,0.14,436.71
2024-06-08,P6,Tablet,545.02,5,Saturday,0,3.9,0.19,524.96
2024-03-22,P6,Tablet,494.78,5,Friday,5,3.91,0.3,477.56
2024-02-21,P6,Tablet,505.32,5,Wednesday,5,4.36,0.66,527.81
2024-09-23,P6,Tablet,498.85,5,Monday,5,4.16,0.38,487.45
2024-06-23,P6,Tablet,518.47,5,Sunday,5,4.17,0.51,524.2
2023-12-15,P6,Tablet,540.52,5,Friday,0,4.05,0.29,525.25
2023-11-17,P6,Tablet,495.72,5,Friday,5,3.66,0.13,468.18
2023-11-10,P6,Tablet,490.62,5,Friday,10,4.89,0.99,461.47
2023-08-19,P6,Tablet,428.37,5,Saturday,20,3.6,0.02,412.53
2023-05-29,P6,Tablet,547.74,5,Monday,0,3.87,0.28,522.75
2024-02-15,P6,Tablet,427.36,5,Thursday,20,4.08,0.3,450.87
2023-03-22,P6,Tablet,470.53,5,Wednesday,10,3.52,-0.06,452.35
2024-02-19,P6,Tablet,433.53,5,Monday,20,4.64,0.76,432.08
2024-06-18,P6,Tablet,512.6,5,Tuesday,5,3.61,0.01,485.92
2024-09-02,P6,Tablet,419.07,5,Monday,20,3.58,-0.04,399.38
2023-07-13,P6,Tablet,542.09,5,Thursday,0,4.13,0.36,519.79
2023-03-26,P6,Tablet,518.92,5,Sunday,5,3.58,-0.05,544.34
2024-10-24,P6,Tablet,445.09,5,Thursday,15,3.6,0.02,466.76
2023-12-20,P6,Tablet,445.52,5,Wednesday,15,4.79,0.78,423.5
2023-04-25,P6,Tablet,426.09,5,Tuesday,20,3.59,0.06,419.54
2023-11-19,P6,Tablet,413.5,24,Sunday,20,3.63,0.1,403.32
2024-04-01,P6,Tablet,440.19,5,Monday,15,4.3,0.55,462.25
